date,run_id,subject_id,condition,target_id,center_x_deg,center_y_deg,semi_major_deg,semi_minor_deg,angle_deg,area_deg2,empirical_coverage,n_points,delay_s,delay_ms,target_x_deg,target_y_deg,center_error_deg
2025_04_12,002,MQ85,Calib & Acc,1,-20.200514285714277,12.237523763736263,2.541715228284158,1.870968046769478,168.47846716843344,14.939743258119428,0.9523809523809523,273,0.05,50,-21.0,11.8125,0.9054405596655648
2025_04_12,002,MQ85,Calib & Acc,2,18.874743396226425,12.386098443396227,6.541395457869887,2.5847716121203494,158.81826524114584,53.11809031715864,0.9509433962264151,265,0.05,50,21.0,11.8125,2.2013020706276927
2025_04_12,002,MQ85,Calib & Acc,3,-11.140969285714288,8.221785669642852,4.197176544624337,1.6599252551526211,156.3378624991914,21.88747396533401,0.9535714285714286,280,0.05,50,-10.2,5.7375,2.656519995228813
2025_04_12,002,MQ85,Calib & Acc,4,5.858490612244898,10.367574336734702,7.807201867722968,2.544754487777359,150.97962712582375,62.41531555322303,0.9510204081632653,245,0.05,50,9.600000000000001,5.7375,5.952854849763167
2025_04_12,002,MQ85,Calib & Acc,5,-5.630731730769232,6.276330108173078,5.086810918289851,2.5829308877441104,89.49770443487009,41.27701215468535,0.9519230769230769,208,0.05,50,0.0,-0.0,8.4319309443716
2025_04_12,002,MQ85,Calib & Acc,6,-10.515787200000004,-5.850411299999997,8.660558610678207,2.396615378478072,132.83029275071337,65.20698493347341,0.952,250,0.05,50,-10.2,-5.400000000000001,0.5500835344304796
2025_04_12,002,MQ85,Calib & Acc,7,3.249902803738318,-5.679408995327103,2.9174344002279895,2.57454180422244,-177.17610222248032,23.596680940430264,0.9532710280373832,107,0.05,50,9.600000000000001,-5.400000000000001,6.356241325550831
2025_04_12,002,MQ85,Calib & Acc,8,-27.903629387755107,-8.228639846938774,7.115077176813041,1.4973153713228204,172.64726228880542,33.46900265246255,0.9510204081632653,245,0.05,50,-21.0,-11.8125,7.778441509722624
2025_04_12,002,MQ85,Calib & Acc,9,19.90512903225807,-8.045221572580646,7.418064000110858,3.2531103426324326,153.51078300602452,75.81222503135315,0.9516129032258065,186,0.05,50,21.0,-11.8125,3.9231529648617314
2025_04_12,003,MQ85,Acc 10min,1,-20.777982456140343,13.626673026315782,5.005954273821605,1.6187390400335337,112.92269830854667,25.45737335653761,0.9532163742690059,171,0.05,50,-21.0,11.8125,1.827707733526681
2025_04_12,003,MQ85,Acc 10min,2,19.02868000000001,14.006034,5.741044753608028,2.51067333064636,46.73203160131427,45.28256450259407,0.96,75,0.05,50,21.0,11.8125,2.949185303021152
2025_04_12,003,MQ85,Acc 10min,3,-11.316599999999992,9.620761633663367,2.7446701552810664,1.2392561618543523,155.67305229988065,10.68565429421152,0.9504950495049505,202,0.05,50,-10.2,5.7375,4.040608428873289
2025_04_12,003,MQ85,Acc 10min,4,9.964060377358487,9.895262264150942,5.562785954759238,3.4643659584253483,162.65238268999465,60.54328543395369,0.9559748427672956,159,0.05,50,9.600000000000001,5.7375,4.173670687004423
