delay_s,delay_ms,subject_id,condition,target_id,marker_window_means,accuracy_median_target_error_deg,repeat_spread_median_radial_deg
0.01,10,AW75,Calib & Acc,2,3,0.9577045774647513,0.6166739346499148
0.01,10,AW75,Calib & Acc,3,3,1.4657117788247958,0.5011125946952033
0.01,10,AW75,Calib & Acc,4,3,1.4150293388660873,0.7618160387845849
0.01,10,AW75,Calib & Acc,5,3,6.959394890413926,1.5448512312788019
0.01,10,AW75,Calib & Acc,6,1,7.727356159055954,0.0
0.01,10,AW75,Calib & Acc,7,3,4.117562642758143,0.48279413549400374
0.01,10,AW75,Calib & Acc,9,3,3.3784318951203716,0.6720197347941975
0.01,10,CL98,Acc 10min,1,1,18.87268679256944,0.0
0.01,10,CL98,Acc 10min,5,1,8.259481073954728,0.0
0.01,10,CL98,Acc 10min,7,1,1.3023538533530592,0.0
0.01,10,CL98,Acc 10min,8,1,23.848529982489488,0.0
0.01,10,CL98,Acc 60min,1,3,2.2199208751768644,1.20051433988764
0.01,10,CL98,Acc 60min,2,3,2.0375700472601785,1.239653278062446
0.01,10,CL98,Acc 60min,3,2,3.63082308511059,1.2653618512778928
0.01,10,CL98,Acc 60min,4,3,6.225272042306403,1.4973843751541664
0.01,10,CL98,Acc 60min,5,3,12.91584816686171,0.34249644278998986
0.01,10,CL98,Acc 60min,6,3,10.267732610818026,0.5165586007702183
0.01,10,CL98,Acc 60min,7,2,19.730443599922843,1.2772848065103222
0.01,10,CL98,Acc 60min,8,3,7.364973045390358,5.786667707566396
0.01,10,CL98,Calib & Acc,1,3,5.264194281344321,3.5909376832370343
0.01,10,CL98,Calib & Acc,2,2,4.18306004010944,1.1831512716202621
0.01,10,CL98,Calib & Acc,3,2,0.8184223272837264,0.7991506525489871
0.01,10,CL98,Calib & Acc,4,1,2.809579864417952,0.0
0.01,10,CL98,Calib & Acc,5,2,3.816860631864133,1.049313758260633
0.01,10,CL98,Calib & Acc,6,3,18.71028705384191,4.172014076086958
0.01,10,CL98,Calib & Acc,7,2,0.5299285380440735,0.47130293642634413
0.01,10,CL98,Calib & Acc,8,3,2.7107032224869663,0.6897177777777763
0.01,10,CL98,Calib & Acc,9,1,6.416713284061882,0.0
0.01,10,CL98test,Calib & Acc,1,3,3.1922004795507664,0.6050304395604407
0.01,10,CL98test,Calib & Acc,2,3,3.404700500282861,2.19293989502606
0.01,10,CL98test,Calib & Acc,3,3,3.4301187454808195,0.6552017460382309
0.01,10,CL98test,Calib & Acc,4,3,3.9803131579295252,1.8034133286172618
0.01,10,CL98test,Calib & Acc,5,3,1.0256964352978055,0.6688795919022503
0.01,10,CL98test,Calib & Acc,6,3,2.1115550937925707,0.8650112584889635
0.01,10,CL98test,Calib & Acc,7,3,1.1527273397089906,0.6082482695602511
0.01,10,CL98test,Calib & Acc,8,3,2.363298103898549,0.12236157697121186
0.01,10,CL98test,Calib & Acc,9,3,0.9032179900609972,0.20345285346097342
0.01,10,JH71,Acc 10min,1,3,2.55756882531829,0.9880106356865346
0.01,10,JH71,Acc 10min,2,3,2.1823217714628695,0.3222333672135953
0.01,10,JH71,Acc 10min,3,3,2.1833163300735006,0.3207940360610273
0.01,10,JH71,Acc 10min,4,3,2.601914619252365,0.3848409624838961
0.01,10,JH71,Acc 10min,5,3,1.9410130716664151,0.2162969633152172
0.01,10,JH71,Acc 10min,6,3,1.7976419951271831,0.6011423019801985
0.01,10,JH71,Acc 10min,7,3,2.066272622286187,0.23993901417525754
0.01,10,JH71,Acc 10min,8,3,2.0229246554309452,0.4083019014770616
0.01,10,JH71,Acc 10min,9,3,0.3524055739574555,0.30937093768200086
0.01,10,JH71,Acc 60min,1,3,2.5384188594991746,0.7197518652097962
0.01,10,JH71,Acc 60min,2,3,2.192426705463187,0.6024592225609737
0.01,10,JH71,Acc 60min,3,3,0.5530678130954527,0.7609162723291729
0.01,10,JH71,Acc 60min,4,3,2.8544445234645908,1.3111347622067218
0.01,10,JH71,Acc 60min,5,3,1.4175285252664223,0.7718905307458502
0.01,10,JH71,Acc 60min,6,3,1.0660141129160035,0.38453312694762093
0.01,10,JH71,Acc 60min,7,3,1.4035585750974109,0.5169579896907219
0.01,10,JH71,Acc 60min,8,3,2.060760517028177,1.235567023172905
0.01,10,JH71,Acc 60min,9,3,1.6935234962720815,0.9312932267713349
0.01,10,JH71,Calib & Acc,1,3,2.6693933886799477,0.8816079777365466
0.01,10,JH71,Calib & Acc,2,3,1.4116735422424433,0.3015775606855317
0.01,10,JH71,Calib & Acc,3,3,2.7879678284314844,0.021848367078347124
0.01,10,JH71,Calib & Acc,4,3,3.2319780242598815,0.36676393843498367
0.01,10,JH71,Calib & Acc,5,3,2.9377640142642925,0.5381065753424659
0.01,10,JH71,Calib & Acc,6,3,1.9288518225836762,0.22424036481318055
0.01,10,JH71,Calib & Acc,7,3,2.143923366178337,0.5747306315143161
0.01,10,JH71,Calib & Acc,8,3,2.631796983998963,1.0385109258972776
0.01,10,JH71,Calib & Acc,9,3,1.6683361060909163,0.17041488210676903
0.01,10,JL98,Acc 10min,1,3,0.988980101653169,0.1239808441558452
0.01,10,JL98,Acc 10min,2,3,2.308042375352093,0.45964204062352465
0.01,10,JL98,Acc 10min,3,3,1.2598495577906546,0.5083284735812121
0.01,10,JL98,Acc 10min,4,3,8.091074272812447,0.90274125
0.01,10,JL98,Acc 10min,5,3,9.60995611761854,1.8323501951670624
0.01,10,JL98,Acc 10min,6,3,7.8143244385895265,2.427120017325196
0.01,10,JL98,Acc 10min,7,3,18.224068815183873,1.626100535646863
0.01,10,JL98,Acc 10min,8,3,2.727590235592583,1.5243497183098604
0.01,10,JL98,Acc 60min,1,3,3.320504961803521,2.5861851033834586
0.01,10,JL98,Acc 60min,2,1,1.79409993706768,0.0
0.01,10,JL98,Acc 60min,3,2,1.7599535755932232,0.2824466385610054
0.01,10,JL98,Acc 60min,4,2,2.0334110169458968,1.1920411892893512
0.01,10,JL98,Acc 60min,5,1,4.436845994117666,0.0
0.01,10,JL98,Acc 60min,6,1,4.983114090588226,0.0
0.01,10,JL98,Acc 60min,7,1,4.697536642420179,0.0
0.01,10,JL98,Acc 60min,8,1,1.8756650953745064,0.0
0.01,10,JL98,Acc 60min,9,2,2.0125288938735526,0.7343042403824915
0.01,10,JL98,Calib & Acc,1,2,1.0559313790156213,0.4667987726199756
0.01,10,JL98,Calib & Acc,2,2,1.6967798070513453,0.7024878528627849
0.01,10,JL98,Calib & Acc,3,3,1.4779332270620924,0.7398691363268927
0.01,10,JL98,Calib & Acc,4,3,3.2470082161798777,1.1531481434642306
0.01,10,JL98,Calib & Acc,5,3,5.995904049195922,2.4158739212771416
0.01,10,JL98,Calib & Acc,6,3,6.08414371646136,0.36711859154929627
0.01,10,JL98,Calib & Acc,7,3,9.943218755543572,4.578429982584675
0.01,10,JL98,Calib & Acc,8,3,2.658847118247156,0.7188384236453196
0.01,10,JL98,Calib & Acc,9,3,5.311644985125668,0.1262366724308297
0.01,10,LW03,Acc 10min,1,3,3.405422088454283,0.5725909258728507
0.01,10,LW03,Acc 10min,2,3,2.7597636827688086,3.520866276477147
0.01,10,LW03,Acc 10min,3,3,4.374955144428541,0.7192562359904731
0.01,10,LW03,Acc 10min,4,3,1.9723588641908187,0.45670542811839443
0.01,10,LW03,Acc 10min,5,3,2.3633126990066353,0.34613501403596997
0.01,10,LW03,Acc 10min,6,3,1.0691705652179282,0.3859627498641565
0.01,10,LW03,Acc 10min,7,3,0.7873199465148744,0.347655904796512
0.01,10,LW03,Acc 10min,8,3,1.8520368397576923,1.385046055784146
0.01,10,LW03,Acc 10min,9,3,0.6710797358275512,0.3705982008348242
0.01,10,LW03,Acc 60min,1,1,22.132389219680395,0.0
0.01,10,LW03,Acc 60min,2,3,3.3189413769416274,0.9846024314753916
0.01,10,LW03,Acc 60min,3,3,6.1030002569557835,0.5034303137428182
0.01,10,LW03,Acc 60min,4,3,5.110410755018092,2.5741082277309197
0.01,10,LW03,Acc 60min,5,3,10.375509162148772,0.5562188830091537
0.01,10,LW03,Acc 60min,6,3,6.652374544977913,0.5241621330460551
0.01,10,LW03,Acc 60min,7,3,21.142233268523004,0.6796825724461005
0.01,10,LW03,Acc 60min,8,2,5.068619611075352,0.5621884096421621
0.01,10,LW03,Calib & Acc,1,2,1.4258239522231047,0.9554043786681454
0.01,10,LW03,Calib & Acc,2,3,2.1430413783746296,1.9271423375459154
0.01,10,LW03,Calib & Acc,3,3,1.9253487181266038,1.7967082692257375
0.01,10,LW03,Calib & Acc,4,3,1.3275971466966392,0.4496371653779376
0.01,10,LW03,Calib & Acc,5,3,2.1699187495217505,0.2639688005732514
0.01,10,LW03,Calib & Acc,6,3,0.7926137507846495,0.3829705023519079
0.01,10,LW03,Calib & Acc,7,3,1.1199924520925189,0.30774063275434216
0.01,10,LW03,Calib & Acc,8,3,1.6276180222543855,0.22446448979591693
0.01,10,LW03,Calib & Acc,9,3,0.4257851693657097,0.5775174258568543
0.01,10,MQ85,Acc 10min,1,2,1.7998602918473634,0.6582793678000265
0.01,10,MQ85,Acc 10min,2,1,2.8288810932841013,0.0
0.01,10,MQ85,Acc 10min,3,2,3.9796085745211096,0.3214574549874068
0.01,10,MQ85,Acc 10min,4,2,4.175706516079587,0.7544552063666701
0.01,10,MQ85,Acc 10min,5,2,11.68962827992569,5.626176451964781
0.01,10,MQ85,Acc 10min,6,2,1.649488280952327,1.4760728943720642
0.01,10,MQ85,Acc 10min,7,1,1.3523228085361412,0.0
0.01,10,MQ85,Acc 10min,8,3,9.573376022718083,0.19106809179869622
0.01,10,MQ85,Acc 10min,9,2,10.923567583211588,9.38036497382556
0.01,10,MQ85,Acc 60min,1,3,4.41657943888184,0.1060948574900582
0.01,10,MQ85,Acc 60min,2,3,4.620619658079369,0.08298647925033364
0.01,10,MQ85,Acc 60min,3,3,1.9597857065651059,0.17987341867469908
0.01,10,MQ85,Acc 60min,4,3,2.4831088724980126,0.40811158749801846
0.01,10,MQ85,Acc 60min,5,3,3.9309923923104684,0.7044947991025201
0.01,10,MQ85,Acc 60min,6,2,2.3800148913735186,0.8613002068939735
0.01,10,MQ85,Acc 60min,7,3,6.839799219940711,3.0168269999999993
0.01,10,MQ85,Acc 60min,8,3,3.486191625031226,0.4651561392329352
0.01,10,MQ85,Acc 60min,9,3,2.4523458574650623,0.5373097560975566
0.01,10,MQ85,Calib & Acc,1,3,1.1570037651057778,0.48912142080463994
0.01,10,MQ85,Calib & Acc,2,3,2.0730139241818413,1.115374754798525
0.01,10,MQ85,Calib & Acc,3,3,2.8039620569408354,0.09073564914726327
0.01,10,MQ85,Calib & Acc,4,3,6.326150906957533,2.1929281166332255
0.01,10,MQ85,Calib & Acc,5,3,9.063063265622953,0.37757752463054217
0.01,10,MQ85,Calib & Acc,6,3,1.3920155796835156,0.599854017857143
0.01,10,MQ85,Calib & Acc,7,3,6.9747793512216285,1.6133714966654011
0.01,10,MQ85,Calib & Acc,8,3,7.281161028087784,0.5992344624860007
0.01,10,MQ85,Calib & Acc,9,3,5.4244006229998245,2.0134104838709668
0.01,10,NM84,Acc 10min,1,3,4.313229026944422,0.37371704977203546
0.01,10,NM84,Acc 10min,2,3,5.56649702263621,0.38776983745093735
0.01,10,NM84,Acc 10min,3,3,2.757242233894066,0.8405810567874853
0.01,10,NM84,Acc 10min,4,3,2.1897065415618324,0.5156105882352957
0.01,10,NM84,Acc 10min,5,3,3.448932549704286,1.397549819927971
0.01,10,NM84,Acc 10min,6,3,1.002435889221849,0.7981376575240926
0.01,10,NM84,Acc 10min,7,2,1.8793782286412655,0.4453232810020618
0.01,10,NM84,Acc 10min,8,3,3.885447138705775,5.11030965721872
0.01,10,NM84,Acc 10min,9,3,6.55867672062378,0.6358679900744413
0.01,10,NM84,Acc 60min,3,3,9.383263800093165,0.22643025476799328
0.01,10,NM84,Acc 60min,4,3,9.394156679868665,0.8172560211615341
0.01,10,NM84,Acc 60min,5,3,9.218991888193578,0.7002786703289798
0.01,10,NM84,Acc 60min,6,3,8.324259196336302,0.37730142643248815
0.01,10,NM84,Acc 60min,7,3,8.518876519924673,2.0023041194390587
0.01,10,NM84,Acc 60min,8,3,6.99511236849809,0.1920171874999994
0.01,10,NM84,Acc 60min,9,3,7.330851737162065,0.29885394202826954
0.01,10,NM84,Calib & Acc,1,3,0.8872338294395457,0.2417420200843344
0.01,10,NM84,Calib & Acc,2,3,2.65587660350593,1.532370737556518
0.01,10,NM84,Calib & Acc,3,3,3.4927619999928705,0.3827581482087664
0.01,10,NM84,Calib & Acc,4,3,2.6168428277468694,0.6809847980621999
0.01,10,NM84,Calib & Acc,5,3,4.620227070328891,2.267008911889514
0.01,10,NM84,Calib & Acc,6,3,3.190296782356011,1.8543769522362097
0.01,10,NM84,Calib & Acc,7,3,5.5588590948398755,0.6447251953124997
0.01,10,NM84,Calib & Acc,8,3,6.066136170219024,0.7168794354619696
0.01,10,NM84,Calib & Acc,9,3,2.120247835014756,0.4306733333333348
0.01,10,PW78,Acc 10min,1,3,1.435342735648493,0.29995731087556265
0.01,10,PW78,Acc 10min,2,3,3.3578145840625266,1.696449502840908
0.01,10,PW78,Acc 10min,3,3,2.9950592063343286,0.21842040441176458
0.01,10,PW78,Acc 10min,4,3,3.6074976738399043,0.6791743336424729
0.01,10,PW78,Acc 10min,5,3,3.307672621490467,0.6577053124189471
0.01,10,PW78,Acc 10min,6,3,2.6556529733872534,1.0480451458577147
0.01,10,PW78,Acc 10min,7,3,2.797394931023028,1.5955538375973304
0.01,10,PW78,Acc 10min,8,3,2.976918755309553,0.6193600554900878
0.01,10,PW78,Acc 10min,9,3,4.517045766453281,1.051348891129031
0.01,10,PW78,Acc 60min,1,3,1.242253370708425,0.34419167825044933
0.01,10,PW78,Acc 60min,2,3,1.381178716705515,0.889733674279432
0.01,10,PW78,Acc 60min,3,3,1.6728354941441135,0.3286446977490487
0.01,10,PW78,Acc 60min,4,3,2.7638878240386604,0.2641910693063956
0.01,10,PW78,Acc 60min,5,3,2.6805154165239786,1.0762259167668375
0.01,10,PW78,Acc 60min,6,3,3.2098538025821974,0.3181252330534634
0.01,10,PW78,Acc 60min,7,3,3.2946186445105488,0.2704078430980677
0.01,10,PW78,Acc 60min,8,3,2.8284821783784664,0.29067727040816393
0.01,10,PW78,Acc 60min,9,3,3.0183016487803043,0.7462095963442472
0.01,10,PW78,Calib & Acc,1,3,0.9279194585235641,0.5553029065067185
0.01,10,PW78,Calib & Acc,2,3,1.5844627332804941,0.551171463847763
0.01,10,PW78,Calib & Acc,3,3,1.8849395406166218,0.3650433461125778
0.01,10,PW78,Calib & Acc,4,3,2.4800631481160296,0.5495787053687131
0.01,10,PW78,Calib & Acc,5,3,1.9036401505234344,0.27028045957550567
0.01,10,PW78,Calib & Acc,6,3,1.8012112928461688,0.4064965372284625
0.01,10,PW78,Calib & Acc,7,3,2.1006521840838324,0.15210249104526152
0.01,10,PW78,Calib & Acc,8,3,1.7430035166651061,0.24711974498175612
0.01,10,PW78,Calib & Acc,9,3,1.8016036438024818,0.7101370036477359
0.01,10,QZ00,Acc 10min,1,3,1.2511435970689602,1.6568197691487319
0.01,10,QZ00,Acc 10min,2,3,4.799405292561077,0.4944467256326144
0.01,10,QZ00,Acc 10min,3,3,1.0230717463701702,0.20923702783086878
0.01,10,QZ00,Acc 10min,4,3,2.2936500983237025,0.6427714894480525
0.01,10,QZ00,Acc 10min,5,3,1.2515534730657905,0.5224138235294117
0.01,10,QZ00,Acc 10min,6,3,3.1791653943844462,1.028013951053014
0.01,10,QZ00,Acc 10min,7,3,5.286348832054358,1.0020190080295979
0.01,10,QZ00,Acc 10min,8,3,2.336587245620661,0.379347788493515
0.01,10,QZ00,Acc 10min,9,3,4.1449141265068095,1.3252490607606688
0.01,10,QZ00,Acc 60min,1,3,10.326127359760774,0.0
0.01,10,QZ00,Acc 60min,2,3,51.25064786175878,0.0
0.01,10,QZ00,Acc 60min,3,2,22.7174801914737,0.0
0.01,10,QZ00,Acc 60min,4,3,41.13640609302179,0.0
0.01,10,QZ00,Acc 60min,5,3,34.42042453253591,0.0
0.01,10,QZ00,Acc 60min,6,3,29.80294658251093,0.0
0.01,10,QZ00,Acc 60min,7,3,45.4349603829474,0.0
0.01,10,QZ00,Acc 60min,8,3,30.066138033508725,0.0
0.01,10,QZ00,Acc 60min,9,3,58.51472170531105,0.0
0.01,10,QZ00,Calib & Acc,1,3,2.4950223398878775,2.2381124491925943
0.01,10,QZ00,Calib & Acc,2,3,1.8711566807784388,3.1529052850350525
0.01,10,QZ00,Calib & Acc,3,3,5.219713645195101,0.862282983990756
0.01,10,QZ00,Calib & Acc,4,3,4.653662136695933,0.5707483484120132
0.01,10,QZ00,Calib & Acc,5,3,1.79502589964655,1.3724122504537206
0.01,10,QZ00,Calib & Acc,6,3,1.7874696315990777,0.6654608208119971
0.01,10,QZ00,Calib & Acc,7,3,7.062855218658144,3.7173068001441956
0.01,10,QZ00,Calib & Acc,8,2,7.160690846858631,3.957161609913178
0.01,10,QZ00,Calib & Acc,9,3,5.022590598606457,0.8798433238636356
0.01,10,RB76,Acc 10min,1,3,1.1555131059776251,0.43545589243730376
0.01,10,RB76,Acc 10min,2,3,3.532340351984672,1.2791933340689985
0.01,10,RB76,Acc 10min,3,3,2.4597670852236533,0.21097052892131352
0.01,10,RB76,Acc 10min,4,3,2.0721756853668425,0.3202182435770755
0.01,10,RB76,Acc 10min,5,3,3.1428112402563375,0.0867262240783413
0.01,10,RB76,Acc 10min,6,3,2.5282445629082515,0.6481516531551731
0.01,10,RB76,Acc 10min,7,3,3.7771418190507,0.3720924732730264
0.01,10,RB76,Acc 10min,8,3,1.129249355780815,0.4781553997194976
0.01,10,RB76,Acc 10min,9,3,2.550022386412927,0.48704502878289446
0.01,10,RB76,Calib & Acc,1,3,0.7915503254967214,0.6479247673697284
0.01,10,RB76,Calib & Acc,2,3,2.0989932409992935,0.6509414383758482
0.01,10,RB76,Calib & Acc,3,3,2.653821140612201,0.18395195559789373
0.01,10,RB76,Calib & Acc,4,3,4.153971542251618,0.48416309300455573
0.01,10,RB76,Calib & Acc,5,3,1.3187705359872925,0.6890211300872093
0.01,10,RB76,Calib & Acc,6,3,1.3004169649381556,0.645080782410052
0.01,10,RB76,Calib & Acc,7,3,2.084697507991164,0.4117382056451615
0.01,10,RB76,Calib & Acc,8,3,2.2631564612867567,1.3544297711670517
0.01,10,RB76,Calib & Acc,9,3,2.278474303159079,0.6249163308167704
0.01,10,SS73,Acc 10min,1,3,1.1306355177369263,1.581222011398172
0.01,10,SS73,Acc 10min,2,3,3.4583644180675712,1.3733260274782702
0.01,10,SS73,Acc 10min,3,3,3.6874598804491767,0.5985531428571438
0.01,10,SS73,Acc 10min,4,3,3.943139050879472,0.2960718749999991
0.01,10,SS73,Acc 10min,5,3,1.3850288268617574,0.8013348512441231
0.01,10,SS73,Acc 10min,6,3,0.7380981515444605,0.08651307692307686
0.01,10,SS73,Acc 10min,7,3,0.6694834835997905,0.2463478151801172
0.01,10,SS73,Acc 10min,8,3,0.49542309133428447,0.6809013750530679
0.01,10,SS73,Acc 10min,9,3,1.2075261432090014,0.4399117788461542
0.01,10,SS73,Acc 60min,1,3,3.519796113086698,0.5550227824907362
0.01,10,SS73,Acc 60min,2,3,3.1864117755446917,0.35188837262024125
0.01,10,SS73,Acc 60min,3,3,4.227738665419383,0.7220012604056908
0.01,10,SS73,Acc 60min,4,3,2.5285635484366202,0.22676855304044344
0.01,10,SS73,Acc 60min,5,3,3.4827166035654518,0.5375244599459944
0.01,10,SS73,Acc 60min,6,3,5.31698756523167,0.5439587177747622
0.01,10,SS73,Acc 60min,7,3,5.363708092655731,0.6485507562200502
0.01,10,SS73,Acc 60min,8,2,11.887570019232358,8.540458741305631
0.01,10,SS73,Acc 60min,9,2,4.709537925686259,0.9389018710796945
0.01,10,SS73,Calib & Acc,1,3,0.5805557254154641,0.831999379887381
0.01,10,SS73,Calib & Acc,2,3,2.9269590778817256,0.35797350943396467
0.01,10,SS73,Calib & Acc,3,3,2.523539993523468,0.31312743652743613
0.01,10,SS73,Calib & Acc,4,3,3.309533902270976,0.2719140079026617
0.01,10,SS73,Calib & Acc,5,3,1.7434552990870924,0.0614634984123108
0.01,10,SS73,Calib & Acc,6,3,1.984728102044714,0.44872829140924647
0.01,10,SS73,Calib & Acc,7,3,1.6714194592960305,1.1674588652188334
0.01,10,SS73,Calib & Acc,8,3,1.5712533223117628,1.615658373626374
0.01,10,SS73,Calib & Acc,9,3,0.2058244206092674,0.15955994318181865
0.01,10,SY91,Acc 10min,1,3,3.438926949265002,0.6391622400797916
0.01,10,SY91,Acc 10min,2,2,7.714754789854046,0.9367824476940563
0.01,10,SY91,Acc 10min,3,3,7.549794674600141,0.9348683557760449
0.01,10,SY91,Acc 10min,4,3,6.0311415629739,0.6432826013513502
0.01,10,SY91,Acc 10min,5,3,7.492821515926754,0.08778440839786399
0.01,10,SY91,Acc 10min,6,3,6.256194297232523,1.6321224171539939
0.01,10,SY91,Acc 10min,7,3,7.691862316426013,0.528002669674167
0.01,10,SY91,Acc 10min,8,3,6.817589270650713,0.6084183621169864
0.01,10,SY91,Acc 10min,9,3,8.3462419017533,0.4103625000000002
0.01,10,SY91,Acc 60min,1,2,5.032514908219977,0.28765951878697804
0.01,10,SY91,Acc 60min,2,2,6.083207230636903,1.492016702937383
0.01,10,SY91,Acc 60min,3,3,8.281792712586725,1.2525389453829767
0.01,10,SY91,Acc 60min,4,3,8.29228733320682,0.46273099547511354
0.01,10,SY91,Acc 60min,5,3,9.48524811646875,0.765543099174104
0.01,10,SY91,Acc 60min,6,3,8.610640688185713,0.2552978224277405
0.01,10,SY91,Acc 60min,7,3,10.169662725932177,0.24751057142857125
0.01,10,SY91,Acc 60min,8,3,8.160322126194018,0.5226911810064929
0.01,10,SY91,Acc 60min,9,3,10.528546208175927,0.3659316395760856
0.01,10,SY91,Calib & Acc,1,3,10.326127359760774,0.0
0.01,10,SY91,Calib & Acc,2,3,51.25064786175878,0.0
0.01,10,SY91,Calib & Acc,3,3,22.7174801914737,0.0
0.01,10,SY91,Calib & Acc,4,3,41.13640609302179,0.0
0.01,10,SY91,Calib & Acc,5,3,34.42042453253591,0.0
0.01,10,SY91,Calib & Acc,6,3,29.80294658251093,0.0
0.01,10,SY91,Calib & Acc,7,3,45.4349603829474,0.0
0.01,10,SY91,Calib & Acc,8,3,30.066138033508725,0.0
0.01,10,SY91,Calib & Acc,9,3,58.51472170531105,0.0
0.01,10,YR00,Acc 10min,1,3,1.9086095859715282,1.0039272247082813
0.01,10,YR00,Acc 10min,2,3,3.510942534128852,1.4032842903575329
0.01,10,YR00,Acc 10min,3,3,1.4978089847433003,0.25017488446498426
0.01,10,YR00,Acc 10min,4,3,2.5004721943044674,0.3177818181818157
0.01,10,YR00,Acc 10min,5,3,2.8427444434063274,1.2095534769799947
0.01,10,YR00,Acc 10min,6,3,1.689709083270044,1.9088856554819482
0.01,10,YR00,Acc 10min,7,3,2.182474750109837,0.518064795229523
0.01,10,YR00,Acc 10min,8,3,5.336851104491662,1.5621164044401539
0.01,10,YR00,Acc 10min,9,3,2.846697005013749,0.6483147025575952
0.01,10,YR00,Acc 60min,1,3,6.738809755971412,1.4611379295817544
0.01,10,YR00,Acc 60min,2,2,5.442458762205593,0.3190401026675588
0.01,10,YR00,Acc 60min,3,3,3.002641809308968,0.15622690664312766
0.01,10,YR00,Acc 60min,4,3,1.7916139365722674,0.29417668906480143
0.01,10,YR00,Acc 60min,5,3,4.721327392981905,1.6498515535097815
0.01,10,YR00,Acc 60min,6,3,2.8194147485636414,0.21172545112667382
0.01,10,YR00,Acc 60min,7,3,4.776001721276997,3.9488442084989495
0.01,10,YR00,Acc 60min,8,3,7.083813280606423,0.5994576954732991
0.01,10,YR00,Acc 60min,9,3,1.1427721500430688,0.3225839673913029
0.01,10,YR00,Calib & Acc,1,3,1.788286303646662,0.9211983088235289
0.01,10,YR00,Calib & Acc,2,3,4.95299896813076,3.055930054638044
0.01,10,YR00,Calib & Acc,3,3,2.929476228239809,2.0629796187683294
0.01,10,YR00,Calib & Acc,4,3,3.20143146426517,1.4952003006565324
0.01,10,YR00,Calib & Acc,5,3,3.524678591812576,0.46967481617647056
0.01,10,YR00,Calib & Acc,6,3,2.6072028956202433,3.340987542481147
0.01,10,YR00,Calib & Acc,7,2,2.3864428925843377,2.3861963269394986
0.01,10,YR00,Calib & Acc,8,2,3.2738383975855108,1.9663518931846042
0.01,10,YR00,Calib & Acc,9,3,2.908483222401595,0.6894487279086885
0.02,20,AW75,Acc 10min,1,3,2.2632104230671053,0.8188054876294597
0.02,20,AW75,Acc 10min,2,3,2.2179337398879695,0.5237112139009106
0.02,20,AW75,Acc 10min,3,3,1.8270508291512222,0.24253365368519966
0.02,20,AW75,Acc 10min,4,3,2.9987071301764674,2.3536697244079785
0.02,20,AW75,Acc 10min,5,3,1.9798123116859174,0.8295056176918078
0.02,20,AW75,Acc 10min,6,3,2.774761034408433,0.7671209671058477
0.02,20,AW75,Acc 10min,7,3,2.4549658021700114,1.1298282701474471
0.02,20,AW75,Acc 10min,8,3,8.957546821992874,7.8670736299014
0.02,20,AW75,Acc 10min,9,3,3.0453159257151086,3.9437531292591625
0.02,20,AW75,Acc 60min,1,3,3.7983510981856017,2.715821509311998
0.02,20,AW75,Acc 60min,2,3,2.3871858685123195,1.1452905647015632
0.02,20,AW75,Acc 60min,3,3,2.416496760318461,0.3500691978193151
0.02,20,AW75,Acc 60min,4,3,3.9475140041857633,1.357421399359886
0.02,20,AW75,Acc 60min,5,3,4.020847662433942,3.7439802700059186
0.02,20,AW75,Acc 60min,6,3,2.563156997867299,1.4592761548070967
0.02,20,AW75,Acc 60min,7,3,2.82904070073211,0.6482210669077766
0.02,20,AW75,Acc 60min,8,3,3.5392059681372907,1.9799191026687482
0.02,20,AW75,Acc 60min,9,3,1.4714638427241231,2.0263946259973227
0.02,20,AW75,Calib & Acc,1,3,1.7319181137377664,1.0468331006493514
0.02,20,AW75,Calib & Acc,2,3,0.9577045774647513,0.6166739346499148
0.02,20,AW75,Calib & Acc,3,3,1.453376741805367,0.5460824265981676
0.02,20,AW75,Calib & Acc,4,3,1.4150293388660873,0.7618160387845849
0.02,20,AW75,Calib & Acc,5,3,6.959394890413926,1.5448512312788019
0.02,20,AW75,Calib & Acc,6,1,7.727356159055954,0.0
0.02,20,AW75,Calib & Acc,7,3,4.117562642758143,0.48279413549400374
0.02,20,AW75,Calib & Acc,9,3,3.3784318951203716,0.7271109075914677
0.02,20,CL98,Acc 10min,1,1,18.87268679256944,0.0
0.02,20,CL98,Acc 10min,5,1,8.259481073954728,0.0
0.02,20,CL98,Acc 10min,7,1,1.3023538533530592,0.0
0.02,20,CL98,Acc 10min,8,1,23.848529982489488,0.0
0.02,20,CL98,Acc 60min,1,3,2.2320668202867617,1.2029675561797752
0.02,20,CL98,Acc 60min,2,3,2.0603111242945937,1.239653278062446
0.02,20,CL98,Acc 60min,3,2,3.6415972797124665,1.276593218977962
0.02,20,CL98,Acc 60min,4,3,6.225272042306403,1.4973843751541664
0.02,20,CL98,Acc 60min,5,3,12.942958462793676,0.36805755142935426
